customer_id,orders,revenue,avg_order_value
C00744,21,2141.59,101.9804761904762
C04812,12,2140.5099999999998,178.3758333333333
C00769,10,2139.42,213.942
C01778,7,2139.1400000000003,305.5914285714286
C04984,14,2136.81,152.62928571428571
C04500,21,2134.1,101.62380952380951
C00982,9,2133.13,237.01444444444445
C00060,19,2132.2,112.22105263157894
C02191,17,2131.56,125.38588235294117
C03462,16,2130.38,133.14875
C04418,16,2125.09,132.818125
C04855,6,2123.9900000000002,353.9983333333334
C01772,8,2123.46,265.4325
C03230,4,2122.2,530.55
C01644,12,2121.32,176.77666666666667
C01564,13,2120.72,163.13230769230768
C01465,7,2114.01,302.0014285714286
C00363,7,2113.87,301.9814285714286
C03249,17,2113.5,124.32352941176471
C03170,18,2113.3,117.40555555555557
C02967,13,2112.56,162.5046153846154
C01583,7,2111.99,301.7128571428571
C04488,17,2111.18,124.1870588235294
C04827,15,2108.29,140.55266666666665
C03631,14,2108.17,150.58357142857145
C00548,17,2107.61,123.97705882352942
C02736,7,2107.59,301.0842857142857
C02037,6,2107.16,351.1933333333333
C00531,11,2107.12,191.5563636363636
C03451,5,2106.74,421.34799999999996
C04668,10,2104.87,210.487
C03198,16,2101.71,131.356875
C03340,14,2101.34,150.0957142857143
C00509,5,2100.15,420.03000000000003
C00325,5,2099.7200000000003,419.9440000000001
C01113,8,2099.36,262.42
C03373,8,2098.16,262.27
C03283,12,2095.68,174.64
C01084,15,2091.61,139.4406666666667
C00885,14,2089.51,149.2507142857143
C04503,10,2089.51,208.95100000000002
C03232,11,2089.23,189.93
C03542,7,2087.9,298.2714285714286
C02080,13,2087.88,160.60615384615386
C03028,10,2087.8,208.78000000000003
C00430,16,2086.33,130.395625
C04667,14,2084.8,148.91428571428574
C03946,14,2082.98,148.78428571428572
C03574,6,2081.66,346.9433333333333
C02064,14,2077.98,148.42714285714285
C03151,15,2075.52,138.368
C02196,17,2075.46,122.08588235294118
C04863,8,2074.65,259.33125
C04677,27,2073.65,76.80185185185185
C03602,20,2072.3,103.61500000000001
C01701,14,2071.89,147.99214285714285
C02180,13,2071.03,159.31
C02013,22,2070.96,94.13454545454546
C04072,11,2069.08,188.0981818181818
C03371,10,2068.64,206.86399999999998
C02796,12,2067.94,172.32833333333335
C04020,7,2067.4900000000002,295.3557142857143
C02270,11,2065.14,187.73999999999998
C03257,24,2064.0099999999998,86.00041666666665
C02920,14,2063.98,147.42714285714285
C03351,18,2062.72,114.59555555555555
C04309,11,2062.36,187.48727272727274
C04537,10,2062.31,206.231
C00251,9,2060.8399999999997,228.9822222222222
C03104,12,2060.19,171.6825
C00802,6,2058.8399999999997,343.13999999999993
C03714,10,2056.71,205.671
C03494,10,2056.05,205.60500000000002
C03546,8,2055.1600000000003,256.89500000000004
C02683,13,2053.56,157.96615384615384
C02554,19,2050.81,107.93736842105262
C03795,13,2050.32,157.71692307692308
C03820,12,2048.21,170.68416666666667
C03901,14,2047.22,146.23
C04428,12,2046.8700000000001,170.57250000000002
C04437,10,2044.75,204.475
C01440,6,2044.6700000000003,340.77833333333336
C00774,13,2044.34,157.25692307692307
C03084,15,2042.5,136.16666666666666
C03710,11,2042.44,185.67636363636365
C03139,13,2042.42,157.10923076923078
C00606,18,2041.0,113.38888888888889
C01556,12,2039.73,169.9775
C00092,7,2036.79,290.96999999999997
C02800,11,2034.8400000000001,184.98545454545456
C04844,5,2034.1,406.82
C04055,5,2033.96,406.79200000000003
C02814,10,2033.8,203.38
C01655,14,2033.74,145.26714285714286
C02544,8,2033.5700000000002,254.19625000000002
C03425,14,2031.1799999999998,145.0842857142857
C02793,12,2030.43,169.20250000000001
C02656,11,2030.15,184.5590909090909
C03117,10,2028.5499999999997,202.85499999999996
C01271,11,2028.54,184.41272727272727
C03158,13,2027.16,155.93538461538463
C01867,6,2024.1000000000001,337.35
C01027,10,2023.82,202.382
C03633,10,2021.99,202.199
C04724,11,2021.92,183.8109090909091
C03532,25,2021.6,80.86399999999999
C03388,19,2020.42,106.3378947368421
C02568,21,2019.34,96.15904761904761
C02651,12,2018.94,168.245
C02345,6,2018.8999999999999,336.4833333333333
C00502,16,2016.19,126.011875
C02145,15,2015.1,134.34
C01842,16,2012.23,125.764375
C04720,15,2011.6000000000001,134.10666666666668
C01630,5,2011.4299999999998,402.28599999999994
C00904,5,2011.3600000000001,402.27200000000005
C03547,8,2010.98,251.3725
C03175,9,2010.96,223.44
C04762,6,2010.13,335.0216666666667
C00594,7,2008.2000000000003,286.8857142857143
C02371,6,2007.1,334.51666666666665
C00080,9,2006.1000000000001,222.9
C00077,21,2004.92,95.47238095238096
C01368,14,2004.78,143.19857142857143
C01716,10,2004.4299999999998,200.44299999999998
C01182,11,2004.41,182.2190909090909
C01767,9,2003.45,222.60555555555555
C02734,9,2003.23,222.5811111111111
C03551,15,2003.14,133.54266666666666
C03073,17,1999.43,117.61352941176472
C00122,5,1999.02,399.804
C00521,16,1998.75,124.921875
C02202,14,1995.12,142.50857142857143
C03968,14,1994.96,142.49714285714285
C00570,14,1994.9,142.49285714285716
C01148,7,1993.0,284.7142857142857
C01591,9,1992.09,221.34333333333333
C00287,9,1991.19,221.24333333333334
C00137,7,1989.42,284.20285714285717
C01091,12,1988.95,165.74583333333334
C04031,4,1987.8600000000001,496.96500000000003
C00425,13,1986.51,152.80846153846153
C01162,20,1986.44,99.322
C02715,10,1981.58,198.158
C04665,7,1981.51,283.0728571428571
C03476,7,1979.08,282.7257142857143
C03773,16,1978.3500000000001,123.64687500000001
C03396,9,1977.19,219.6877777777778
C04610,14,1975.2,141.0857142857143
C02150,19,1974.62,103.92736842105262
C04881,27,1973.47,73.09148148148148
C00698,9,1972.1000000000001,219.12222222222223
C01006,11,1970.83,179.16636363636363
C01933,7,1968.75,281.25
C03154,19,1967.8700000000001,103.5721052631579
C00648,12,1967.86,163.98833333333332
C04764,6,1967.69,327.9483333333333
C04461,5,1963.26,392.652
C03248,14,1962.12,140.15142857142857
C04839,14,1961.89,140.13500000000002
C03775,5,1960.6100000000001,392.122
C01195,5,1958.2199999999998,391.64399999999995
C03008,16,1958.05,122.378125
C01736,18,1957.63,108.75722222222223
C00431,14,1955.22,139.65857142857143
C00466,9,1953.28,217.0311111111111
C03613,20,1953.25,97.6625
C02943,18,1951.19,108.39944444444444
C03312,9,1950.6399999999999,216.73777777777775
C00600,12,1949.32,162.44333333333333
C00674,10,1948.0,194.8
C00599,11,1947.93,177.08454545454546
C04008,12,1947.1000000000001,162.25833333333335
C03691,14,1946.07,139.005
C03650,9,1945.88,216.2088888888889
C01198,16,1944.92,121.5575
C01134,16,1944.53,121.533125
C02436,8,1942.09,242.76125
C03346,12,1939.87,161.65583333333333
C01092,11,1938.6,176.23636363636362
C04752,13,1938.42,149.10923076923078
C01509,4,1938.25,484.5625
C02961,8,1935.28,241.91
C02211,10,1932.1000000000001,193.21
C03395,7,1930.21,275.7442857142857
C01379,10,1928.25,192.825
C01915,10,1926.88,192.68800000000002
C04059,10,1926.8400000000001,192.68400000000003
C02598,7,1926.8,275.25714285714287
C04191,16,1925.64,120.3525
C04975,17,1925.6399999999999,113.27294117647058
C02110,11,1925.24,175.0218181818182
C02721,11,1925.08,175.00727272727272
C03605,17,1924.76,113.22117647058823
C04942,15,1922.07,128.138
C01095,7,1921.59,274.5128571428571
C00867,11,1921.1100000000001,174.64636363636365
C01309,18,1920.66,106.70333333333333
C00874,14,1920.0800000000002,137.14857142857144
C02073,11,1920.01,174.54636363636362
C04794,9,1919.05,213.22777777777776
C02420,8,1918.49,239.81125
C00840,23,1916.71,83.33521739130435
C00059,10,1915.76,191.576
C00143,16,1914.27,119.641875
C01376,16,1913.63,119.601875
C02781,17,1912.1599999999999,112.47999999999999
C03147,10,1910.46,191.046
C00628,16,1908.94,119.30875
C04746,8,1907.02,238.3775
C04883,3,1906.6799999999998,635.56
C03615,11,1906.14,173.28545454545454
C02997,8,1905.6100000000001,238.20125000000002
C01415,10,1904.7099999999998,190.47099999999998
C02898,27,1902.54,70.46444444444444
C00258,17,1901.43,111.84882352941177
C02497,4,1899.33,474.8325
C02828,12,1899.3,158.275
C04151,9,1895.29,210.58777777777777
C01837,12,1894.75,157.89583333333334
C04390,6,1894.4499999999998,315.7416666666666
C01789,14,1893.77,135.2692857142857
C02407,9,1891.86,210.20666666666665
C02728,14,1891.3000000000002,135.09285714285716
C00979,9,1886.0700000000002,209.56333333333336
C00245,9,1883.53,209.2811111111111
C02910,9,1882.42,209.1577777777778
C00567,7,1879.5000000000002,268.50000000000006
C03275,10,1879.3600000000001,187.936
C02940,15,1877.61,125.17399999999999
C02008,20,1876.1799999999998,93.809
C02291,17,1875.85,110.34411764705882
C00900,11,1873.8899999999999,170.35363636363635
C02198,10,1873.4900000000002,187.34900000000002
C04133,5,1873.0,374.6
C00566,10,1872.22,187.222
C01881,18,1869.64,103.86888888888889
C01052,17,1869.38,109.96352941176471
C01603,4,1868.23,467.0575
C01844,5,1866.72,373.344
C01762,16,1864.16,116.51
C03333,23,1863.6399999999999,81.02782608695652
C02249,3,1862.52,620.84
C03121,16,1862.16,116.385
C01737,9,1861.71,206.85666666666668
C00532,10,1861.6200000000001,186.162
C00803,19,1861.19,97.95736842105264
C04777,5,1860.19,372.038
C01135,11,1860.0700000000002,169.09727272727275
C00622,7,1858.07,265.43857142857144
C02113,15,1856.84,123.78933333333333
C01651,1,1856.29,1856.29
C02309,10,1854.0900000000001,185.40900000000002
C00224,13,1853.4,142.56923076923078
C04323,4,1853.26,463.315
C01489,1,1850.1,1850.1
C02385,13,1849.1200000000001,142.24
C02299,13,1847.8500000000001,142.1423076923077
C00396,4,1846.79,461.6975
C03243,14,1846.2,131.87142857142857
C00866,15,1844.63,122.97533333333334
C03304,15,1843.6100000000001,122.90733333333334
C02392,10,1840.94,184.094
C02883,6,1840.67,306.77833333333336
C04778,12,1840.48,153.37333333333333
C02482,8,1840.44,230.055
C04856,6,1840.3799999999999,306.72999999999996
C04659,13,1838.39,141.4146153846154
C03706,15,1837.77,122.518
C03679,11,1836.2700000000002,166.9336363636364
C02468,11,1834.67,166.7881818181818
C04848,8,1832.25,229.03125
C01390,15,1830.16,122.01066666666667
C00862,10,1828.54,182.85399999999998
C03567,10,1828.4,182.84
C04132,12,1825.97,152.16416666666666
C01901,16,1824.81,114.050625
C01760,8,1824.0,228.0
C02780,14,1823.58,130.25571428571428
C04471,8,1823.54,227.9425
C04962,16,1821.91,113.869375
C03212,15,1820.64,121.376
C02149,14,1820.1,130.00714285714284
C04360,7,1817.2599999999998,259.6085714285714
C00704,16,1817.09,113.568125
C03326,14,1815.15,129.65357142857144
C01305,8,1814.52,226.815
C04743,8,1814.49,226.81125
C00829,8,1813.99,226.74875
C03726,10,1812.23,181.223
C03914,11,1811.83,164.7118181818182
C02311,9,1811.58,201.28666666666666
C02251,7,1809.17,258.45285714285717
C03377,15,1808.85,120.58999999999999
C04010,13,1807.61,139.04692307692306
C03552,9,1806.15,200.68333333333334
C04525,9,1805.25,200.58333333333334
C01517,14,1803.21,128.8007142857143
C02701,7,1801.59,257.37
C01916,5,1801.02,360.204
C04405,7,1799.2399999999998,257.03428571428566
C01178,4,1797.88,449.47
C03156,11,1797.3700000000001,163.39727272727274
C04319,10,1794.8600000000001,179.48600000000002
C00154,11,1793.07,163.00636363636363
C00026,13,1789.02,137.6169230769231
C02151,13,1785.75,137.3653846153846
C03610,3,1785.66,595.22
C04513,21,1785.44,85.02095238095238
C04255,9,1785.06,198.34
C01819,4,1784.6399999999999,446.15999999999997
C02794,8,1784.05,223.00625
C04602,5,1782.17,356.434
C04530,10,1782.04,178.204
C03100,18,1781.42,98.96777777777778
C00238,12,1780.77,148.3975
C01239,8,1780.45,222.55625
C03819,5,1778.3999999999999,355.67999999999995
C04851,14,1778.36,127.02571428571427
C04588,10,1777.74,177.774
C01249,9,1776.84,197.42666666666665
C00805,15,1774.88,118.32533333333335
C01729,12,1773.83,147.81916666666666
C04963,8,1773.57,221.69625
C02545,10,1773.07,177.307
C04636,10,1772.46,177.246
C00223,14,1772.3400000000001,126.5957142857143
C00688,16,1771.64,110.7275
C01569,6,1771.17,295.195
C04161,8,1770.8600000000001,221.35750000000002
C04652,7,1770.67,252.95285714285714
C02359,8,1769.9099999999999,221.23874999999998
C04121,8,1768.52,221.065
C03120,9,1765.91,196.21222222222224
C01579,7,1763.8799999999999,251.9828571428571
C04519,8,1763.25,220.40625
C02185,7,1763.05,251.8642857142857
C00374,11,1761.59,160.14454545454544
C01706,5,1755.81,351.162
C03144,18,1755.3799999999999,97.52111111111111
C04823,13,1754.95,134.99615384615385
C00310,16,1753.26,109.57875
C00989,7,1752.88,250.4114285714286
C04009,19,1752.64,92.2442105263158
C03086,12,1751.26,145.93833333333333
C03364,11,1751.12,159.19272727272727
C04662,4,1750.19,437.5475
C04785,9,1748.82,194.31333333333333
C00865,20,1747.65,87.38250000000001
C03301,18,1747.41,97.07833333333333
C03516,7,1746.97,249.56714285714287
C04509,6,1745.27,290.87833333333333
C02679,12,1744.91,145.40916666666666
C01240,13,1744.64,134.20307692307694
C00422,12,1744.41,145.3675
C01051,9,1743.7600000000002,193.75111111111113
C01216,12,1743.1200000000001,145.26000000000002
C01763,6,1742.9299999999998,290.4883333333333
C04626,11,1741.24,158.29454545454544
C04803,15,1739.94,115.99600000000001
C02981,12,1739.09,144.92416666666665
C03847,14,1738.51,124.17928571428571
C01127,8,1738.26,217.2825
C03701,17,1737.76,102.22117647058823
C03397,14,1737.17,124.08357142857143
C01140,9,1733.23,192.5811111111111
C02714,16,1732.8600000000001,108.30375000000001
C00040,4,1730.43,432.6075
C01107,19,1729.28,91.01473684210526
C02890,16,1729.01,108.063125
C03413,6,1728.78,288.13
C02085,11,1725.31,156.84636363636363
C02129,10,1722.78,172.278
C03452,7,1722.35,246.04999999999998
C02880,13,1720.02,132.30923076923077
C00890,9,1719.47,191.0522222222222
C00021,8,1718.63,214.82875
C02376,15,1718.31,114.554
C02059,9,1717.76,190.86222222222221
C02451,10,1717.43,171.743
C04327,20,1717.2,85.86
C01131,5,1713.69,342.738
C01570,6,1713.68,285.61333333333334
C03518,8,1713.09,214.13625
C04904,5,1710.82,342.164
C00754,2,1710.71,855.355
C01599,4,1709.82,427.455
C00423,10,1709.63,170.96300000000002
C00244,7,1707.52,243.93142857142857
C01253,13,1706.56,131.27384615384614
C04336,9,1705.8,189.53333333333333
C04910,10,1704.41,170.441
C03140,9,1702.6000000000001,189.1777777777778
C00810,12,1699.95,141.6625
C00269,9,1699.42,188.82444444444445
C01412,8,1698.89,212.36125
C04656,9,1698.54,188.72666666666666
C01897,11,1698.04,154.36727272727273
C00409,11,1697.71,154.33727272727273
C03919,11,1697.69,154.33545454545455
C04614,4,1697.1399999999999,424.28499999999997
C01407,5,1694.53,338.906
C01622,8,1691.79,211.47375
C00691,10,1691.3300000000002,169.133
C04937,4,1691.1200000000001,422.78000000000003
C03882,12,1691.12,140.92666666666665
C01876,10,1691.12,169.112
C04097,22,1690.8,76.85454545454546
C02585,8,1688.5,211.0625
C00205,14,1688.29,120.59214285714286
C04515,14,1686.93,120.495
C03977,11,1686.74,153.34
C04333,15,1684.95,112.33
C01682,7,1683.94,240.56285714285715
C04828,8,1682.8400000000001,210.35500000000002
C02609,18,1682.56,93.47555555555556
C00161,7,1682.51,240.35857142857142
C01919,13,1682.0,129.3846153846154
C02344,6,1681.5,280.25
C02181,5,1680.36,336.072
C01279,8,1678.39,209.79875
C00480,8,1677.18,209.6475
C02472,14,1672.34,119.45285714285714
C03136,8,1671.73,208.96625
C02256,7,1670.79,238.68428571428572
C01575,11,1670.4,151.85454545454547
C03789,8,1670.13,208.76625
C04467,13,1669.11,128.3930769230769
C00787,7,1669.05,238.43571428571428
C02774,17,1668.66,98.1564705882353
C01712,9,1666.7,185.1888888888889
C01724,11,1666.58,151.50727272727272
C01352,10,1666.19,166.619
C04979,15,1665.87,111.05799999999999
C03550,19,1664.54,87.60736842105263
C03246,13,1663.89,127.99153846153847
C01158,16,1663.85,103.990625
C04808,9,1662.05,184.67222222222222
C00055,13,1661.53,127.81
C01623,14,1661.24,118.66
C03094,8,1660.52,207.565
C04811,11,1660.25,150.9318181818182
C03324,8,1659.88,207.485
C02143,10,1657.22,165.722
C03689,8,1656.52,207.065
C00842,11,1654.3799999999999,150.3981818181818
C01858,14,1653.98,118.14142857142858
C01852,10,1653.14,165.31400000000002
C00872,19,1652.41,86.96894736842106
C02889,6,1650.49,275.08166666666665
C03997,10,1649.78,164.978
C01339,12,1649.3,137.44166666666666
C02756,10,1649.12,164.91199999999998
C01859,11,1647.2,149.74545454545455
C01314,13,1644.7,126.51538461538462
C03037,6,1644.24,274.04
C03447,12,1643.87,136.98916666666665
C04270,10,1641.56,164.156
C02584,12,1640.85,136.73749999999998
C03092,5,1639.38,327.87600000000003
C04152,7,1639.13,234.1614285714286
C04705,8,1638.57,204.82125
C02519,14,1638.32,117.02285714285713
C03836,8,1634.53,204.31625
C04674,20,1634.4199999999998,81.72099999999999
C01905,8,1634.05,204.25625
C04877,13,1633.03,125.61769230769231
C00089,9,1632.97,181.44111111111113
C00717,10,1630.1699999999998,163.017
C02388,14,1628.53,116.32357142857143
C02949,9,1627.62,180.84666666666666
C01383,8,1625.1499999999999,203.14374999999998
C03145,5,1624.52,324.904
C01012,8,1624.42,203.0525
C00816,11,1622.47,147.49727272727273
C04274,5,1621.22,324.244
C03277,4,1620.24,405.06
C00265,13,1620.03,124.61769230769231
C00720,8,1618.8500000000001,202.35625000000002
C03668,9,1617.8700000000001,179.76333333333335
C04482,9,1617.36,179.70666666666665
C04412,12,1616.24,134.68666666666667
C01273,3,1616.21,538.7366666666667
C04417,5,1614.3,322.86
C00047,11,1613.95,146.72272727272727
C03284,17,1612.79,94.87
C00859,8,1612.72,201.59
C01267,15,1612.56,107.50399999999999
C04250,12,1611.64,134.30333333333334
C04025,8,1609.9,201.2375
C02227,7,1607.27,229.60999999999999
C01801,13,1605.09,123.46846153846153
C03375,13,1604.68,123.43692307692308
C02676,11,1603.37,145.76090909090908
C03155,5,1603.17,320.634
C01298,10,1601.53,160.153
C00495,5,1601.1399999999999,320.22799999999995
C00170,11,1600.74,145.5218181818182
C03762,8,1600.63,200.07875
C04048,9,1600.2,177.8
C04880,21,1599.78,76.17999999999999
C00156,9,1599.47,177.7188888888889
C00712,8,1598.99,199.87375
C01205,14,1598.94,114.21000000000001
C02695,11,1598.22,145.29272727272726
C01156,12,1597.1000000000001,133.09166666666667
C03317,6,1596.87,266.145
C03042,5,1595.29,319.058
C02071,15,1593.56,106.23733333333332
C03428,5,1592.59,318.518
C03620,14,1592.13,113.72357142857143
C02606,8,1591.8999999999999,198.98749999999998
C02164,3,1591.51,530.5033333333333
C00801,7,1591.18,227.3114285714286
C01184,20,1589.04,79.452
C00817,21,1588.77,75.65571428571428
C00142,6,1587.87,264.645
C01483,17,1587.77,93.39823529411764
C00149,6,1586.94,264.49
C02675,8,1586.09,198.26125
C04816,12,1585.94,132.16166666666666
C02163,11,1585.32,144.12
C01434,15,1584.28,105.61866666666667
C03586,9,1583.98,175.99777777777777
C01740,10,1583.77,158.377
C00167,15,1582.98,105.532
C03717,11,1578.46,143.49636363636364
C03097,12,1576.57,131.38083333333333
C00776,6,1576.3700000000001,262.72833333333335
C01956,9,1575.49,175.05444444444444
C04115,13,1575.46,121.18923076923078
C03174,10,1574.26,157.426
C02948,13,1573.76,121.05846153846154
C04524,9,1572.73,174.74777777777777
C03204,14,1572.48,112.32000000000001
C00974,15,1572.46,104.83066666666667
C04961,17,1571.79,92.45823529411764
C00412,8,1571.6399999999999,196.45499999999998
C00779,7,1571.6,224.5142857142857
C00456,8,1570.97,196.37125
C02705,2,1570.21,785.105
C04022,14,1569.3100000000002,112.09357142857144
C04069,5,1567.4,313.48
C04518,19,1566.62,82.4536842105263
C02987,18,1566.07,87.00388888888888
C01757,15,1565.5900000000001,104.37266666666667
C03585,9,1564.68,173.85333333333335
C01202,7,1562.5500000000002,223.2214285714286
C04810,7,1562.29,223.18428571428572
C02192,9,1562.21,173.57888888888888
C02773,3,1561.05,520.35
C03162,11,1559.7,141.79090909090908
C04325,13,1558.91,119.91615384615385
C00880,8,1557.66,194.7075
C01296,15,1555.9099999999999,103.72733333333332
C00393,11,1555.6200000000001,141.42000000000002
C03287,6,1555.58,259.2633333333333
C03473,10,1555.4299999999998,155.54299999999998
C02148,14,1555.08,111.07714285714285
C03708,9,1553.49,172.61
C03110,7,1551.14,221.5914285714286
C04887,11,1550.75,140.97727272727272
C01049,13,1549.98,119.22923076923077
C04989,13,1549.49,119.19153846153846
C04441,6,1549.3899999999999,258.2316666666666
C00452,10,1549.01,154.901
C01109,8,1547.6799999999998,193.45999999999998
C03657,9,1547.35,171.92777777777778
C01796,15,1547.28,103.152
C03649,17,1546.8,90.98823529411764
C04303,6,1546.77,257.795
C01823,16,1544.63,96.539375
C02126,3,1543.09,514.3633333333333
C03558,12,1542.94,128.57833333333335
C00064,8,1542.03,192.75375
C02725,10,1541.08,154.108
C00347,11,1540.66,140.06
C01661,15,1539.65,102.64333333333335
C03150,8,1539.29,192.41125
C00120,6,1538.65,256.44166666666666
C03009,7,1538.63,219.80428571428573
C04924,6,1538.18,256.36333333333334
C00695,8,1537.0,192.125
C01985,8,1535.9099999999999,191.98874999999998
C04729,8,1535.8899999999999,191.98624999999998
C03769,9,1534.97,170.5522222222222
C02871,5,1534.71,306.942
C04244,3,1532.6399999999999,510.87999999999994
C04702,4,1532.51,383.1275
C00915,10,1531.3600000000001,153.13600000000002
C00879,9,1530.98,170.10888888888888
C04470,4,1529.62,382.405
C03281,10,1529.47,152.947
C03329,5,1529.06,305.812
C02766,7,1528.79,218.39857142857142
C01790,14,1528.54,109.18142857142857
C03235,13,1528.29,117.56076923076922
C00019,9,1526.71,169.63444444444445
C00410,13,1526.18,117.39846153846155
C02038,15,1523.7,101.58
C00373,16,1523.5800000000002,95.22375000000001
C02958,12,1522.93,126.91083333333334
C02924,9,1522.03,169.11444444444444
C02269,7,1521.11,217.30142857142854
C00656,12,1520.52,126.71
C02909,9,1520.49,168.94333333333333
C04181,10,1519.9,151.99
C04634,16,1518.65,94.915625
C04254,6,1517.96,252.99333333333334
C00176,12,1517.41,126.45083333333334
C02539,13,1517.0700000000002,116.69769230769232
C01786,6,1517.01,252.835
C03458,13,1514.71,116.51615384615386
C03471,4,1514.47,378.6175
C03354,9,1514.1999999999998,168.2444444444444
C03338,5,1513.16,302.632
C04692,14,1513.0900000000001,108.07785714285716
C02956,9,1513.05,168.11666666666667
C01586,12,1510.99,125.91583333333334
C02977,5,1510.38,302.076
C00830,4,1509.99,377.4975
C04148,6,1508.71,251.45166666666668
C02856,13,1507.2,115.93846153846154
C03193,7,1505.72,215.10285714285715
C04217,3,1505.44,501.81333333333333
C00242,9,1505.03,167.22555555555556
C03534,9,1503.16,167.01777777777778
C04861,11,1502.85,136.62272727272727
C01527,7,1502.24,214.6057142857143
C01698,8,1500.42,187.5525
C02839,6,1499.77,249.96166666666667
C00189,12,1498.73,124.89416666666666
C03036,8,1496.21,187.02625
C03099,4,1495.23,373.8075
C04141,5,1495.0000000000002,299.00000000000006
C02252,5,1494.58,298.916
C04060,14,1493.09,106.64928571428571
C01695,6,1492.54,248.75666666666666
C01461,5,1492.11,298.42199999999997
C00536,18,1492.08,82.89333333333333
C03566,10,1491.29,149.129
C02042,16,1490.8,93.175
C04220,8,1489.6,186.2
C03383,8,1488.78,186.0975
C03440,16,1488.47,93.029375
C02639,7,1487.61,212.51571428571427
C01585,9,1486.32,165.14666666666665
C02416,10,1485.66,148.566
C02873,18,1485.52,82.52888888888889
C00377,5,1485.52,297.104
C01820,7,1482.29,211.75571428571428
C03777,7,1482.01,211.71571428571428
C02985,11,1481.82,134.7109090909091
C02752,11,1481.8,134.70909090909092
C01993,9,1481.44,164.60444444444445
C00765,12,1481.07,123.4225
C00428,11,1481.0,134.63636363636363
C04003,9,1479.82,164.42444444444445
C02425,11,1479.5700000000002,134.50636363636366
C00718,9,1478.24,164.2488888888889
C01363,5,1477.48,295.496
C01144,8,1477.09,184.63625
C00655,6,1476.9299999999998,246.15499999999997
C00929,8,1476.8700000000001,184.60875000000001
C00008,6,1476.39,246.06500000000003
C03767,7,1475.68,210.8114285714286
C02364,14,1472.86,105.2042857142857
C01100,10,1472.7,147.27
C02422,5,1472.38,294.476
C02115,17,1471.84,86.57882352941176
C01935,6,1470.4,245.0666666666667
C00873,12,1470.1499999999999,122.51249999999999
C04366,10,1469.67,146.967
C02398,17,1469.01,86.41235294117647
C04741,8,1469.0,183.625
C03290,5,1468.25,293.65
C00365,11,1466.13,133.28454545454545
C02588,12,1465.03,122.08583333333333
C01753,7,1464.58,209.22571428571428
C00824,13,1464.23,112.63307692307693
C01026,14,1463.19,104.51357142857144
C00087,8,1462.88,182.86
C04751,13,1461.97,112.45923076923077
C04442,10,1461.87,146.18699999999998
C00986,8,1461.81,182.72625
C00716,10,1461.49,146.149
C01616,9,1461.39,162.37666666666667
C00438,13,1461.18,112.39846153846155
C04836,7,1460.01,208.57285714285715
C02742,10,1459.92,145.99200000000002
C03152,11,1459.62,132.69272727272727
C03738,8,1457.8600000000001,182.23250000000002
C04997,10,1457.49,145.749
C02769,13,1456.6000000000001,112.04615384615386
C04017,9,1456.1000000000001,161.7888888888889
C02424,14,1456.04,104.00285714285714
C00429,8,1456.0,182.0
C00916,4,1455.9299999999998,363.98249999999996
C00049,8,1455.0500000000002,181.88125000000002
C04753,9,1454.98,161.66444444444446
C03262,9,1454.91,161.65666666666667
C03058,11,1454.46,132.22363636363636
C04938,7,1454.03,207.71857142857144
C00226,12,1454.02,121.16833333333334
C04248,12,1452.66,121.055
C02990,7,1452.19,207.4557142857143
C03229,10,1451.78,145.178
C03626,6,1451.49,241.915
C00762,11,1450.8,131.89090909090908
C03896,5,1449.96,289.992
C01406,11,1448.92,131.72
C04458,11,1448.47,131.67909090909092
C02770,6,1448.35,241.39166666666665
C03093,12,1447.79,120.64916666666666
C02761,7,1446.9299999999998,206.7042857142857
C04495,5,1446.75,289.35
C00607,8,1446.46,180.8075
C01353,10,1445.74,144.574
C03618,20,1445.71,72.2855
C04707,17,1445.45,85.0264705882353
C04993,8,1443.49,180.43625
C04117,8,1441.36,180.17
C00572,9,1438.89,159.87666666666667
C01580,7,1437.87,205.41
C01604,8,1437.56,179.695
C03382,7,1436.64,205.23428571428573
C03748,4,1436.29,359.0725
C02009,10,1435.77,143.577
C02401,8,1434.79,179.34875
C03519,9,1434.65,159.40555555555557
C02225,11,1434.15,130.37727272727273
C03207,12,1434.03,119.5025
C01928,10,1433.89,143.389
C04623,4,1432.97,358.2425
C00821,7,1432.5900000000001,204.6557142857143
C00171,6,1432.26,238.71
C04813,7,1431.66,204.52285714285716
C01188,9,1431.5,159.05555555555554
C02125,5,1431.24,286.248
C01077,9,1430.05,158.89444444444445
C03877,12,1429.54,119.12833333333333
C01268,8,1429.1599999999999,178.64499999999998
C02488,6,1428.79,238.13166666666666
C01453,9,1428.01,158.6677777777778
C03509,17,1427.87,83.99235294117646
C02139,10,1427.23,142.723
C01361,7,1425.72,203.67428571428573
C02107,8,1425.59,178.19875
C01496,7,1425.07,203.58142857142857
C01719,7,1424.96,203.56571428571428
C00401,16,1423.18,88.94875
C00311,7,1422.9,203.27142857142857
C00811,10,1421.18,142.118
C00988,14,1421.1599999999999,101.51142857142857
C00970,10,1420.69,142.06900000000002
C00806,11,1420.2399999999998,129.11272727272726
C02046,18,1415.57,78.64277777777778
C03535,6,1414.0700000000002,235.67833333333337
C04728,12,1413.85,117.82083333333333
C03556,5,1413.52,282.704
C01640,13,1413.06,108.69692307692307
