customer_id,order_id,order_date,product_id,category,brand,amount,quantity
C00305,O0003020,2026-04-26,BOO-OR-0398,Books,O'Reilly,41.53,2
C03620,O0036427,2026-02-23,BEA-MAY-0576,Beauty,Maybelline,19.57,2
C01403,O0014547,2026-03-31,BOO-PEA-0666,Books,Pearson,21.94,2
C02963,O0029789,2026-01-21,SPO-UND-0390,Sports,Under Armour,96.32,1
C00133,O0001234,2025-12-02,HOM-IKE-0339,Home,Ikea,153.72,1
C01153,O0011993,2025-12-12,GRO-HEI-0202,Grocery,Heinz,60.28,1
C03646,O0036661,2026-01-24,GRO-NES-0030,Grocery,Nestle,21.43,1
C04352,O0043962,2025-12-08,GRO-PEP-0260,Grocery,PepsiCo,66.99,2
C03261,O0032755,2026-04-11,BOO-NO -0171,Books,No Starch,31.39,1
C02359,O0024113,2025-08-24,ELE-SON-0479,Electronics,Sony,850.0,1
C03379,O0033931,2025-10-30,ELE-APP-0504,Electronics,Apple,2369.92,4
C03163,O0031577,2026-01-23,BOO-PEA-0573,Books,Pearson,98.7,1
C04956,O0049630,2025-11-14,BEA-MAY-0244,Beauty,Maybelline,128.75,4
C04515,O0045392,2025-04-19,BOO-PEA-0157,Books,Pearson,56.6,1
C00050,O0000425,2025-04-05,GRO-HEI-0223,Grocery,Heinz,20.97,1
C03186,O0031842,2024-12-30,HOM-DYS-0590,Home,Dyson,101.38,1
C01624,O0016880,2025-10-16,BOO-OR-0631,Books,O'Reilly,29.88,1
C01254,O0013084,2025-06-12,HOM-DYS-0513,Home,Dyson,315.98,1
C02787,O0028096,2025-06-06,HOM-OXO-0069,Home,OXO,122.68,1
C03055,O0030613,2025-11-02,ELE-APP-0209,Electronics,Apple,608.69,1
C00415,O0004119,2025-01-02,BEA-NIV-0418,Beauty,Nivea,33.88,1
C02734,O0027649,2025-11-14,BEA-CER-0667,Beauty,CeraVe,96.84,2
C00086,O0000810,2025-12-23,FAS-UNI-0658,Fashion,Uniqlo,230.28,1
C02375,O0024275,2025-06-29,GRO-NES-0701,Grocery,Nestle,15.3,1
C02831,O0028518,2025-08-04,GRO-QUA-0564,Grocery,Quaker,20.5,1
C04818,O0048402,2025-01-03,GRO-HEI-0561,Grocery,Heinz,76.02,2
C03857,O0038773,2025-07-25,BOO-NO -0473,Books,No Starch,53.42,1
C01452,O0015068,2024-12-20,FAS-NIK-0517,Fashion,Nike,88.98,1
C04583,O0045990,2025-09-29,BOO-PEN-0087,Books,Penguin,42.36,1
C01930,O0019726,2025-10-14,FAS-NIK-0142,Fashion,Nike,363.88,4
C01071,O0011253,2025-07-24,GRO-QUA-0739,Grocery,Quaker,43.03,2
C03342,O0033574,2025-06-23,BOO-PEA-0179,Books,Pearson,80.0,1
C03848,O0038718,2025-12-11,ELE-SAM-0459,Electronics,Samsung,764.55,1
C03986,O0040169,2026-04-12,BOO-HAR-0003,Books,HarperCollins,106.33,2
C00131,O0001209,2025-06-02,BEA-CER-0356,Beauty,CeraVe,31.66,1
C01068,O0011204,2025-08-05,GRO-NES-0152,Grocery,Nestle,14.13,1
C02336,O0023868,2026-03-20,BEA-DOV-0007,Beauty,Dove,20.68,1
C04157,O0041858,2026-02-08,HOM-OXO-0135,Home,OXO,171.63,1
C04189,O0042242,2025-01-03,ELE-ANK-0633,Electronics,Anker,599.53,1
C04112,O0041352,2025-06-29,FAS-NIK-0046,Fashion,Nike,156.95,2
C04979,O0049827,2025-04-01,SPO-PUM-0059,Sports,Puma,147.95,1
C04666,O0046791,2026-03-29,ELE-ANK-0585,Electronics,Anker,475.57,1
C04676,O0046911,2026-05-30,HOM-IKE-0451,Home,Ikea,70.5,1
C02550,O0025978,2025-05-13,TOY-LEG-0343,Toys,Lego,90.41,1
C01647,O0017099,2025-02-07,FAS-ADI-0247,Fashion,Adidas,139.56,1
C02380,O0024333,2025-11-17,FAS-ZAR-0638,Fashion,Zara,170.8,2
C04972,O0049753,2025-07-27,FAS-LEV-0259,Fashion,Levi's,82.46,1
C03907,O0039327,2025-05-24,BEA-MAY-0629,Beauty,Maybelline,24.93,1
C01377,O0014245,2025-09-06,HOM-DYS-0501,Home,Dyson,64.03,1
C02941,O0029543,2026-02-23,BEA-CER-0236,Beauty,CeraVe,71.97,2
C03748,O0037673,2026-03-02,TOY-FIS-0570,Toys,Fisher-Price,252.53,4
C03520,O0035328,2025-06-21,ELE-ANK-0638,Electronics,Anker,569.38,2
C00204,O0001930,2025-11-08,BOO-PEN-0678,Books,Penguin,71.01,1
C03319,O0033402,2025-04-10,GRO-NES-0446,Grocery,Nestle,103.89,3
C03660,O0036813,2025-09-08,GRO-NES-0407,Grocery,Nestle,20.94,1
C01394,O0014393,2025-06-15,SPO-PUM-0702,Sports,Puma,108.88,1
C04346,O0043914,2025-12-04,BEA-MAY-0465,Beauty,Maybelline,57.85,2
C02225,O0022730,2025-03-09,FAS-ZAR-0037,Fashion,Zara,280.16,2
C04903,O0049191,2025-04-11,SPO-UND-0052,Sports,Under Armour,125.52,1
C04165,O0041927,2025-05-13,GRO-QUA-0033,Grocery,Quaker,25.7,1
C01133,O0011781,2026-02-08,TOY-LEG-0643,Toys,Lego,93.85,1
C02547,O0025947,2026-02-25,FAS-ZAR-0328,Fashion,Zara,74.97,1
C04929,O0049431,2026-03-25,BEA-CER-0785,Beauty,CeraVe,53.8,1
C02670,O0027052,2025-04-10,ELE-ANK-0297,Electronics,Anker,555.49,1
C01857,O0018993,2025-05-26,FAS-NIK-0075,Fashion,Nike,62.33,1
C02384,O0024402,2026-03-03,GRO-KEL-0083,Grocery,Kellogg's,13.95,1
C00550,O0005702,2025-07-02,BEA-DOV-0451,Beauty,Dove,105.03,3
C02506,O0025565,2025-01-23,ELE-ANK-0664,Electronics,Anker,2200.19,3
C00230,O0002217,2025-10-19,BOO-PEN-0491,Books,Penguin,75.8,2
C02453,O0025074,2026-01-19,TOY-FIS-0275,Toys,Fisher-Price,79.36,2
C01079,O0011321,2025-03-10,BEA-MAY-0268,Beauty,Maybelline,86.21,3
C03114,O0031061,2025-04-03,GRO-HEI-0588,Grocery,Heinz,21.11,1
C02253,O0022967,2025-03-01,BEA-MAY-0552,Beauty,Maybelline,25.27,1
C03134,O0031268,2024-12-16,GRO-NES-0312,Grocery,Nestle,21.62,1
C04156,O0041823,2025-09-04,SPO-REE-0398,Sports,Reebok,136.41,1
C01570,O0016315,2025-07-14,GRO-PEP-0526,Grocery,PepsiCo,93.09,2
C00448,O0004569,2026-01-05,SPO-REE-0278,Sports,Reebok,62.65,1
C02870,O0028845,2025-10-27,TOY-RAV-0548,Toys,Ravensburger,136.69,1
C04035,O0040652,2025-02-08,ELE-SAM-0400,Electronics,Samsung,1042.91,4
C04089,O0041174,2026-05-27,FAS-ZAR-0142,Fashion,Zara,81.51,1
C01790,O0018360,2025-01-19,GRO-QUA-0674,Grocery,Quaker,20.31,1
C00639,O0006600,2025-04-20,SPO-PUM-0540,Sports,Puma,95.6,1
C00196,O0001848,2025-12-03,ELE-SAM-0681,Electronics,Samsung,836.44,3
C00093,O0000882,2026-02-24,SPO-PUM-0522,Sports,Puma,186.62,2
C01503,O0015616,2025-02-12,FAS-ADI-0233,Fashion,Adidas,82.52,1
C00583,O0006064,2025-07-26,GRO-NES-0027,Grocery,Nestle,23.58,1
C00228,O0002189,2025-06-24,FAS-LEV-0616,Fashion,Levi's,220.0,1
C04006,O0040368,2025-05-10,BEA-CER-0086,Beauty,CeraVe,13.39,1
C02099,O0021482,2026-01-17,SPO-PUM-0794,Sports,Puma,190.93,1
C03558,O0035761,2025-03-01,HOM-OXO-0609,Home,OXO,512.91,2
C04854,O0048765,2025-10-09,BEA-NIV-0525,Beauty,Nivea,35.54,1
C01669,O0017331,2025-10-02,GRO-HEI-0134,Grocery,Heinz,22.89,3
C00285,O0002782,2025-10-02,TOY-RAV-0323,Toys,Ravensburger,115.06,2
C03804,O0038230,2025-12-23,BEA-NIV-0766,Beauty,Nivea,79.53,1
C03517,O0035307,2025-11-08,BOO-NO -0298,Books,No Starch,22.3,1
C04218,O0042526,2025-04-09,HOM-IKE-0308,Home,Ikea,268.27,1
C04513,O0045368,2025-06-02,HOM-DYS-0619,Home,Dyson,316.94,1
C01812,O0018562,2025-06-11,ELE-SAM-0487,Electronics,Samsung,1906.99,3
C00265,O0002561,2025-09-27,ELE-SAM-0562,Electronics,Samsung,749.05,2
C01565,O0016217,2025-08-14,HOM-PHI-0757,Home,Philips,613.5,5
C04434,O0044703,2025-01-07,SPO-WIL-0351,Sports,Wilson,105.29,1
C02815,O0028395,2026-04-10,BOO-HAR-0417,Books,HarperCollins,41.81,1
C00915,O0009552,2025-02-07,BEA-LO-0644,Beauty,L'Oreal,46.88,1
C00056,O0000531,2025-05-09,GRO-QUA-0431,Grocery,Quaker,34.58,2
C02693,O0027266,2026-03-31,FAS-UNI-0624,Fashion,Uniqlo,108.67,1
C04247,O0042832,2025-04-21,FAS-ZAR-0497,Fashion,Zara,376.62,2
C00539,O0005613,2026-02-25,FAS-UNI-0474,Fashion,Uniqlo,174.47,3
C02259,O0023023,2025-05-17,BOO-OR-0339,Books,O'Reilly,14.49,1
C03975,O0040022,2026-03-01,SPO-COL-0393,Sports,Columbia,74.81,1
C04994,O0049956,2025-05-20,GRO-NES-0001,Grocery,Nestle,25.53,1
C01765,O0018147,2025-05-27,GRO-NES-0287,Grocery,Nestle,63.24,1
C04366,O0044100,2025-06-28,BOO-PEN-0201,Books,Penguin,21.26,1
C00951,O0009979,2026-03-23,GRO-PEP-0385,Grocery,PepsiCo,16.05,1
C01795,O0018391,2025-02-07,GRO-QUA-0141,Grocery,Quaker,51.7,2
C04725,O0047384,2026-03-31,TOY-HAS-0738,Toys,Hasbro,115.05,2
C01194,O0012433,2025-03-31,FAS-NIK-0425,Fashion,Nike,40.19,1
C01084,O0011364,2025-06-13,GRO-KEL-0513,Grocery,Kellogg's,53.48,2
C03931,O0039569,2025-12-18,HOM-DYS-0125,Home,Dyson,134.93,1
C00248,O0002402,2025-06-19,HOM-IKE-0749,Home,Ikea,383.32,2
C04428,O0044669,2025-12-24,ELE-APP-0705,Electronics,Apple,265.49,1
C01962,O0020065,2025-11-22,GRO-QUA-0464,Grocery,Quaker,40.84,1
C00918,O0009636,2025-12-28,SPO-COL-0473,Sports,Columbia,51.59,1
C03021,O0030299,2025-02-17,BOO-HAR-0066,Books,HarperCollins,142.09,4
C01004,O0010550,2025-08-31,FAS-NIK-0122,Fashion,Nike,121.32,4
C01832,O0018765,2026-01-17,BOO-PEA-0285,Books,Pearson,28.31,1
C00710,O0007257,2025-08-19,ELE-ANK-0789,Electronics,Anker,1333.51,2
C01649,O0017125,2026-03-04,SPO-REE-0546,Sports,Reebok,78.81,2
C04663,O0046743,2025-03-16,HOM-PHI-0212,Home,Philips,249.66,1
C03075,O0030778,2025-03-31,GRO-KEL-0369,Grocery,Kellogg's,16.18,1
C00570,O0005929,2025-01-11,SPO-COL-0378,Sports,Columbia,419.83,3
C00196,O0001834,2025-05-04,FAS-NIK-0401,Fashion,Nike,353.47,2
C00462,O0004754,2025-06-03,HOM-DYS-0186,Home,Dyson,240.24,1
C01096,O0011483,2025-10-14,FAS-UNI-0413,Fashion,Uniqlo,618.24,2
C01322,O0013692,2025-01-15,SPO-REE-0051,Sports,Reebok,199.86,2
C02952,O0029647,2025-05-18,ELE-SAM-0361,Electronics,Samsung,402.03,2
C02724,O0027548,2025-07-10,BEA-CER-0650,Beauty,CeraVe,161.75,4
C00473,O0004873,2026-04-28,ELE-LOG-0065,Electronics,Logitech,412.02,2
C04947,O0049570,2025-07-20,FAS-NIK-0758,Fashion,Nike,50.56,1
C04660,O0046697,2025-06-11,FAS-ZAR-0011,Fashion,Zara,122.88,1
C00155,O0001473,2025-12-21,SPO-PUM-0726,Sports,Puma,300.08,3
C04040,O0040701,2026-01-27,BEA-LO-0708,Beauty,L'Oreal,32.11,1
C01921,O0019618,2025-11-16,ELE-SON-0137,Electronics,Sony,1055.13,3
C03628,O0036473,2025-02-19,HOM-OXO-0574,Home,OXO,533.28,2
C01130,O0011747,2025-04-12,HOM-NIN-0564,Home,Ninja,98.71,1
C04136,O0041589,2025-09-01,BEA-NIV-0348,Beauty,Nivea,55.48,1
C00649,O0006693,2025-08-26,BEA-CER-0552,Beauty,CeraVe,83.41,1
C01950,O0019944,2026-04-29,GRO-PEP-0055,Grocery,PepsiCo,23.86,1
C03656,O0036740,2025-01-08,GRO-KEL-0033,Grocery,Kellogg's,20.5,1
C04592,O0046070,2026-01-07,FAS-UNI-0211,Fashion,Uniqlo,205.15,1
C02469,O0025248,2025-10-11,TOY-RAV-0074,Toys,Ravensburger,258.09,2
C04276,O0043104,2026-01-19,TOY-HAS-0719,Toys,Hasbro,120.72,2
C04738,O0047539,2025-10-20,BOO-OR-0365,Books,O'Reilly,58.65,2
C04751,O0047683,2025-01-09,FAS-ADI-0188,Fashion,Adidas,56.96,1
C00835,O0008663,2025-04-30,HOM-PHI-0106,Home,Philips,95.76,1
C01841,O0018841,2026-05-30,FAS-NIK-0734,Fashion,Nike,222.73,2
C00514,O0005315,2025-08-09,HOM-NIN-0235,Home,Ninja,68.4,1
C02482,O0025348,2025-08-03,BEA-LO-0094,Beauty,L'Oreal,74.06,3
C01119,O0011658,2024-12-10,GRO-HEI-0719,Grocery,Heinz,35.01,1
C04335,O0043761,2025-05-19,BEA-CER-0576,Beauty,CeraVe,60.26,4
C00997,O0010460,2025-06-27,FAS-ADI-0270,Fashion,Adidas,318.59,2
C04354,O0044008,2025-12-01,BEA-NIV-0320,Beauty,Nivea,35.33,1
C00536,O0005561,2025-07-03,SPO-WIL-0483,Sports,Wilson,110.12,1
C02526,O0025774,2025-05-01,BEA-MAY-0751,Beauty,Maybelline,73.59,1
C03184,O0031795,2025-01-12,GRO-HEI-0164,Grocery,Heinz,44.23,1
C01799,O0018421,2025-09-23,TOY-FIS-0715,Toys,Fisher-Price,34.13,2
C01228,O0012770,2025-04-02,TOY-RAV-0334,Toys,Ravensburger,204.06,4
C00779,O0008070,2025-03-12,FAS-LEV-0230,Fashion,Levi's,87.73,1
C00558,O0005820,2025-03-18,FAS-LEV-0796,Fashion,Levi's,476.95,4
C01264,O0013189,2025-03-14,HOM-OXO-0340,Home,OXO,72.17,1
C03700,O0037242,2025-07-09,GRO-KEL-0781,Grocery,Kellogg's,98.87,2
C01184,O0012332,2026-01-29,HOM-PHI-0663,Home,Philips,399.44,1
C01091,O0011447,2025-09-10,FAS-ADI-0136,Fashion,Adidas,174.77,2
C00496,O0005137,2026-02-19,FAS-NIK-0466,Fashion,Nike,118.06,1
C00842,O0008747,2025-09-08,GRO-HEI-0457,Grocery,Heinz,17.08,1
C04131,O0041536,2025-06-07,BEA-MAY-0182,Beauty,Maybelline,34.28,1
C00875,O0009148,2025-10-14,TOY-HAS-0303,Toys,Hasbro,335.93,3
C02107,O0021569,2025-07-15,TOY-HAS-0311,Toys,Hasbro,53.45,1
C00153,O0001441,2026-01-18,HOM-OXO-0738,Home,OXO,345.48,2
C02788,O0028111,2025-06-22,HOM-NIN-0183,Home,Ninja,95.23,1
C01323,O0013715,2024-12-08,FAS-UNI-0660,Fashion,Uniqlo,248.74,3
C00924,O0009697,2025-06-12,ELE-APP-0572,Electronics,Apple,176.3,2
C02892,O0029069,2025-04-09,BEA-NIV-0741,Beauty,Nivea,23.85,1
C00131,O0001207,2025-03-11,FAS-NIK-0433,Fashion,Nike,74.18,1
C04060,O0040879,2025-04-07,GRO-QUA-0426,Grocery,Quaker,23.94,1
C01199,O0012474,2025-08-19,GRO-KEL-0568,Grocery,Kellogg's,38.38,1
C04507,O0045324,2025-04-28,TOY-MAT-0405,Toys,Mattel,66.91,1
C04541,O0045627,2025-02-19,GRO-QUA-0349,Grocery,Quaker,23.42,1
C03782,O0038017,2025-02-25,SPO-PUM-0413,Sports,Puma,310.4,2
C01557,O0016128,2025-07-17,HOM-IKE-0770,Home,Ikea,154.04,2
C03130,O0031233,2025-05-21,BEA-DOV-0268,Beauty,Dove,17.37,1
C04761,O0047781,2025-09-01,SPO-COL-0705,Sports,Columbia,198.78,2
C01604,O0016649,2025-12-08,HOM-DYS-0184,Home,Dyson,123.75,1
C01149,O0011933,2026-01-11,SPO-PUM-0394,Sports,Puma,197.18,1
C00918,O0009601,2025-02-21,BEA-LO-0058,Beauty,L'Oreal,30.37,2
C04795,O0048160,2024-12-22,GRO-PEP-0593,Grocery,PepsiCo,60.37,1
C01230,O0012828,2026-02-12,BEA-MAY-0180,Beauty,Maybelline,100.14,2
C02701,O0027348,2025-08-08,ELE-APP-0324,Electronics,Apple,999.29,3
C01184,O0012334,2026-02-11,BEA-MAY-0183,Beauty,Maybelline,100.52,2
C02691,O0027246,2025-04-04,FAS-ADI-0250,Fashion,Adidas,217.98,2
C04287,O0043273,2025-08-11,ELE-ANK-0255,Electronics,Anker,339.3,1
C01297,O0013480,2025-01-25,SPO-UND-0304,Sports,Under Armour,223.72,2
C04320,O0043621,2025-07-06,SPO-COL-0285,Sports,Columbia,78.94,1
C02763,O0027926,2026-02-04,ELE-SAM-0663,Electronics,Samsung,558.83,2
C04367,O0044110,2025-09-29,ELE-APP-0099,Electronics,Apple,1234.0,1
C02763,O0027911,2025-05-06,BEA-NIV-0347,Beauty,Nivea,49.73,1
C02261,O0023104,2025-07-17,ELE-ANK-0657,Electronics,Anker,157.48,1
C01423,O0014725,2025-04-15,ELE-LOG-0463,Electronics,Logitech,1255.93,2
C03318,O0033391,2025-07-17,FAS-UNI-0720,Fashion,Uniqlo,79.06,2
C01177,O0012272,2025-12-03,HOM-OXO-0189,Home,OXO,291.23,2
C00972,O0010198,2025-09-18,BEA-LO-0051,Beauty,L'Oreal,172.79,4
C01524,O0015808,2025-06-19,BOO-PEN-0013,Books,Penguin,30.93,1
C03558,O0035766,2025-10-20,ELE-SON-0631,Electronics,Sony,213.44,1
C03964,O0039855,2025-03-30,SPO-REE-0385,Sports,Reebok,93.76,1
C04153,O0041748,2025-05-18,GRO-KEL-0663,Grocery,Kellogg's,31.46,1
C04945,O0049544,2025-09-11,FAS-UNI-0157,Fashion,Uniqlo,36.96,1
C03114,O0031068,2025-06-14,GRO-PEP-0632,Grocery,PepsiCo,49.84,2
C01372,O0014188,2025-08-01,ELE-ANK-0635,Electronics,Anker,831.58,2
C01551,O0016071,2025-02-06,SPO-PUM-0711,Sports,Puma,29.11,1
C04947,O0049561,2025-03-15,BOO-PEN-0116,Books,Penguin,24.35,1
C03236,O0032486,2025-01-26,ELE-SON-0668,Electronics,Sony,315.24,1
C01589,O0016470,2025-04-23,FAS-NIK-0743,Fashion,Nike,91.79,1
C03973,O0040008,2025-11-17,SPO-WIL-0194,Sports,Wilson,59.71,1
C03134,O0031273,2025-07-31,FAS-NIK-0027,Fashion,Nike,118.54,1
C03394,O0034098,2025-12-22,SPO-PUM-0072,Sports,Puma,302.66,3
C01436,O0014911,2025-09-16,GRO-HEI-0738,Grocery,Heinz,38.25,1
C02411,O0024690,2025-06-06,SPO-WIL-0630,Sports,Wilson,46.77,1
C01620,O0016796,2026-03-17,SPO-WIL-0582,Sports,Wilson,81.31,1
C04501,O0045248,2025-07-10,SPO-COL-0773,Sports,Columbia,56.14,1
C00420,O0004241,2025-04-01,BOO-PEA-0238,Books,Pearson,47.81,1
C00491,O0005091,2026-04-13,GRO-NES-0370,Grocery,Nestle,47.75,1
C02463,O0025198,2025-03-31,FAS-UNI-0343,Fashion,Uniqlo,120.64,1
C03070,O0030719,2025-12-29,HOM-PHI-0597,Home,Philips,718.76,2
C00624,O0006467,2026-01-01,FAS-LEV-0428,Fashion,Levi's,1163.29,4
C04022,O0040559,2025-02-12,GRO-NES-0252,Grocery,Nestle,28.16,2
C00855,O0008937,2025-06-03,FAS-NIK-0526,Fashion,Nike,207.43,2
C03917,O0039426,2025-04-09,GRO-PEP-0462,Grocery,PepsiCo,54.65,1
C03128,O0031205,2025-05-31,GRO-HEI-0619,Grocery,Heinz,15.16,1
C02931,O0029458,2025-12-13,ELE-APP-0206,Electronics,Apple,847.22,1
C04773,O0047882,2025-08-19,GRO-KEL-0774,Grocery,Kellogg's,20.82,1
C00141,O0001316,2025-08-22,HOM-OXO-0421,Home,OXO,481.88,1
C01225,O0012719,2025-06-07,FAS-LEV-0017,Fashion,Levi's,227.26,2
C01926,O0019673,2025-03-31,BEA-DOV-0204,Beauty,Dove,32.12,1
C00884,O0009224,2025-11-28,TOY-LEG-0612,Toys,Lego,100.82,1
C03806,O0038267,2024-12-20,HOM-OXO-0530,Home,OXO,315.28,2
C00985,O0010353,2026-02-08,BOO-HAR-0125,Books,HarperCollins,13.03,1
C00780,O0008075,2025-03-01,BOO-OR-0255,Books,O'Reilly,19.2,1
C04262,O0042976,2025-07-12,ELE-ANK-0284,Electronics,Anker,316.4,1
C03396,O0034123,2025-04-21,BOO-PEN-0588,Books,Penguin,134.36,3
C01500,O0015599,2025-09-07,BEA-DOV-0281,Beauty,Dove,34.86,1
C04127,O0041494,2025-07-06,BEA-CER-0675,Beauty,CeraVe,47.32,1
C03615,O0036362,2026-01-26,ELE-ANK-0460,Electronics,Anker,404.68,1
C04287,O0043276,2026-04-08,HOM-PHI-0580,Home,Philips,96.18,1
C03703,O0037270,2025-06-20,BEA-MAY-0048,Beauty,Maybelline,55.82,1
C02840,O0028600,2025-09-22,TOY-HAS-0756,Toys,Hasbro,66.47,1
C04103,O0041284,2026-02-04,ELE-ANK-0515,Electronics,Anker,713.78,1
C02287,O0023369,2025-09-14,FAS-NIK-0492,Fashion,Nike,42.3,1
C01310,O0013579,2024-12-10,HOM-PHI-0220,Home,Philips,90.11,1
C01436,O0014910,2025-09-09,FAS-UNI-0019,Fashion,Uniqlo,46.79,1
C00111,O0001047,2026-02-14,ELE-SON-0365,Electronics,Sony,633.07,1
C01743,O0017969,2025-07-09,SPO-UND-0177,Sports,Under Armour,168.51,1
C02296,O0023436,2025-04-13,SPO-WIL-0364,Sports,Wilson,123.4,3
C02553,O0026002,2026-04-07,BOO-PEN-0001,Books,Penguin,21.35,1
C03955,O0039767,2025-05-02,BOO-NO -0267,Books,No Starch,39.66,1
C01540,O0015965,2025-11-06,SPO-WIL-0233,Sports,Wilson,129.76,1
C03222,O0032358,2026-02-15,FAS-ZAR-0475,Fashion,Zara,220.0,1
C01439,O0014942,2025-02-20,FAS-LEV-0027,Fashion,Levi's,36.99,1
C04073,O0041008,2025-11-12,BOO-OR-0480,Books,O'Reilly,80.98,2
C00321,O0003139,2025-06-10,ELE-LOG-0767,Electronics,Logitech,454.0,1
C04097,O0041240,2025-07-27,HOM-NIN-0240,Home,Ninja,126.55,1
C04157,O0041853,2025-08-01,BEA-DOV-0660,Beauty,Dove,46.03,1
C03824,O0038452,2025-07-09,ELE-LOG-0361,Electronics,Logitech,193.03,1
C02828,O0028497,2025-03-04,TOY-MAT-0405,Toys,Mattel,250.55,3
C02168,O0022111,2025-05-29,ELE-ANK-0387,Electronics,Anker,1213.41,1
C01984,O0020287,2025-09-16,GRO-PEP-0327,Grocery,PepsiCo,28.0,1
C00191,O0001773,2026-02-13,BOO-HAR-0565,Books,HarperCollins,18.94,1
C02960,O0029773,2026-03-20,ELE-ANK-0639,Electronics,Anker,389.68,1
C03351,O0033675,2026-05-15,GRO-NES-0247,Grocery,Nestle,72.85,2
C01408,O0014591,2025-06-10,GRO-QUA-0685,Grocery,Quaker,14.05,1
C02294,O0023421,2025-06-07,FAS-UNI-0693,Fashion,Uniqlo,52.74,1
C03511,O0035266,2025-08-15,SPO-WIL-0634,Sports,Wilson,142.44,1
C03634,O0036523,2025-02-17,ELE-ANK-0672,Electronics,Anker,506.72,1
C00138,O0001288,2026-01-12,BOO-OR-0646,Books,O'Reilly,325.31,4
C00397,O0003949,2025-04-10,SPO-REE-0535,Sports,Reebok,94.93,1
C02971,O0029853,2026-03-01,ELE-LOG-0541,Electronics,Logitech,1536.47,2
C00270,O0002622,2026-01-03,ELE-LOG-0630,Electronics,Logitech,1037.85,1
C01276,O0013292,2025-01-16,TOY-MAT-0064,Toys,Mattel,69.87,2
C02402,O0024628,2025-08-28,ELE-LOG-0333,Electronics,Logitech,478.54,1
C02392,O0024537,2025-01-30,HOM-NIN-0012,Home,Ninja,341.01,1
C01430,O0014815,2025-04-02,ELE-LOG-0718,Electronics,Logitech,3876.64,4
C04236,O0042750,2024-12-21,BEA-LO-0212,Beauty,L'Oreal,26.35,1
C02819,O0028429,2026-01-19,FAS-LEV-0539,Fashion,Levi's,214.15,3
C02256,O0022985,2025-12-26,HOM-IKE-0716,Home,Ikea,391.68,3
C02319,O0023683,2025-05-25,TOY-RAV-0185,Toys,Ravensburger,213.44,2
C04140,O0041630,2025-01-24,HOM-DYS-0793,Home,Dyson,365.67,1
C03640,O0036584,2025-04-08,FAS-ADI-0309,Fashion,Adidas,62.14,1
C02974,O0029915,2025-10-02,ELE-APP-0164,Electronics,Apple,264.0,1
C01154,O0012018,2025-05-14,ELE-SON-0619,Electronics,Sony,462.78,1
C03806,O0038304,2025-11-04,GRO-KEL-0528,Grocery,Kellogg's,15.88,1
C04804,O0048259,2025-09-23,HOM-IKE-0633,Home,Ikea,84.95,1
C01699,O0017545,2025-11-18,BEA-NIV-0589,Beauty,Nivea,60.03,1
C00231,O0002239,2025-12-11,SPO-REE-0406,Sports,Reebok,109.16,1
C03401,O0034182,2025-04-07,BEA-DOV-0160,Beauty,Dove,91.36,1
C04949,O0049593,2025-05-20,BEA-CER-0023,Beauty,CeraVe,57.1,1
C02841,O0028610,2025-06-01,FAS-ZAR-0367,Fashion,Zara,85.2,1
C00131,O0001206,2025-02-14,HOM-OXO-0709,Home,OXO,79.11,1
C00455,O0004665,2025-04-21,BEA-CER-0655,Beauty,CeraVe,32.59,2
C04861,O0048842,2025-09-29,SPO-UND-0289,Sports,Under Armour,253.69,1
C03881,O0039074,2025-11-19,BEA-NIV-0606,Beauty,Nivea,241.71,3
C02390,O0024498,2025-09-05,HOM-OXO-0279,Home,OXO,41.85,1
C04018,O0040497,2025-10-08,HOM-OXO-0283,Home,OXO,293.07,2
C04617,O0046265,2026-05-25,BOO-HAR-0491,Books,HarperCollins,23.02,1
C03144,O0031397,2026-05-13,FAS-ADI-0236,Fashion,Adidas,46.88,1
C02678,O0027148,2025-02-06,SPO-PUM-0273,Sports,Puma,143.69,2
C04500,O0045234,2025-11-03,FAS-LEV-0537,Fashion,Levi's,62.95,1
C02542,O0025915,2026-04-09,HOM-OXO-0547,Home,OXO,1911.64,4
C04699,O0047142,2026-01-12,ELE-SON-0079,Electronics,Sony,208.03,1
C03677,O0037007,2025-06-02,BEA-CER-0202,Beauty,CeraVe,33.02,1
C03355,O0033732,2026-03-29,ELE-LOG-0504,Electronics,Logitech,431.99,1
C02926,O0029423,2025-02-03,HOM-OXO-0490,Home,OXO,203.36,3
C03394,O0034067,2025-04-18,HOM-IKE-0300,Home,Ikea,1719.29,5
C04242,O0042808,2026-02-19,ELE-LOG-0301,Electronics,Logitech,640.07,2
C04574,O0045890,2025-08-04,SPO-UND-0550,Sports,Under Armour,36.44,2
C01663,O0017247,2025-09-13,TOY-HAS-0549,Toys,Hasbro,93.35,2
C02458,O0025132,2025-06-05,HOM-IKE-0622,Home,Ikea,63.05,1
C02358,O0024102,2025-08-30,BEA-CER-0322,Beauty,CeraVe,27.55,1
C01515,O0015738,2025-11-27,SPO-REE-0237,Sports,Reebok,64.06,1
C03715,O0037360,2026-01-12,GRO-KEL-0227,Grocery,Kellogg's,16.47,1
C04018,O0040502,2025-11-18,HOM-OXO-0400,Home,OXO,965.51,5
C04037,O0040680,2025-01-27,GRO-NES-0629,Grocery,Nestle,8.29,1
